score;cup;title;category;region;province;municipality;value_eur;client;phase;status;source_url
100;J57H22000160001;LINEE DEL COMPARTIMENTO DI ROMA;Scuole / formazione;LAZIO;TUTTE;TUTTI;37044600.0;RETE FERROVIARIA ITALIANA S.P.A.;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/J57H22000160001
100;H87H19003160005;AUTOSTRADA A1;Infrastrutture / parcheggi;LAZIO;TUTTE;TUTTI;37000000.0;AUTOSTRADE PER L'ITALIA S.P.A.;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/H87H19003160005
100;D82G19000980005;SEDI VARIE;Residenziale pubblico / ERS;MARCHE;MACERATA;MACERATA;37000000.0;UNIVERSITÀ DEGLI STUDI DI MACERATA;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/D82G19000980005
100;B86E11000920001;LAVORI PER LA REALIZZAZIONE DELLA SCUOLA SUPERIORE DI STUDI AVANZATI - PALAZZO BALEANI;Scuole / formazione;LAZIO;ROMA;ROMA;36917000.0;"UNIVERSITA' DEGLI STUDI ""LA SAPIENZA""";chiuso;CHIUSO;https://www.opencup.gov.it/portale/progetto/-/cup/B86E11000920001
100;J87H10002760004;RIQUALIFICAZIONE AREA PARCHEGGI E AREA PEDONALE VIA CARTAGINE. RIQUALFICAZIONE TRATTO FINALE VIA RIZZIERI E AREA A VERDE LIMITROFA. RIQUALIFICAZIONE ILLUMINAZIONE PUBBLICA VIA PALERMITI LATO VIA FRANCICA;Riqualificazione urbana;LAZIO;ROMA;ROMA;36906000.0;ROMA CAPITALE;chiuso;CHIUSO D'UFFICIO;https://www.opencup.gov.it/portale/progetto/-/cup/J87H10002760004
100;F97H20002020001;RA 6 BETTOLLE PERUGIA;Infrastrutture / parcheggi;UMBRIA;PERUGIA;PERUGIA;36726966.0;ANAS S.P.A.;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/F97H20002020001
100;I88G12000050002;IPSIA ITC PALESTRA;Sport / impianti sportivi;TOSCANA;AREZZO;FOIANO DELLA CHIANA;36650000.0;AMMINISTRAZIONE PROVINCIALE DI AREZZO;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/I88G12000050002
100;B72E23042140001;ADD-MERC - IRRIGAZIONE VALLE DEL FIUME FOGLIA COMPLETAMENTO OPERE DI ADDUZIONE DELLA CONDOTTA DA MERCATALE A SAN LEO - PU;Ambiente / rifiuti / depurazione;MARCHE;PESARO E URBINO;SASSOCORVARO AUDITORE;36647235.0;CONSORZIO DI BONIFICA DELLE MARCHE;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/B72E23042140001
100;E15D00000000005;DIPARTIMENTO RISORSE TECNICHE PER OSPEDALE SANTA MARIA ANNUNZIATA;Sanità / RSA;TOSCANA;FIRENZE;FIRENZE;36638703.0;AZIENDA UNITA' SANITARIA LOCALE TOSCANA CENTRO;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/E15D00000000005
100;F11B98000040001;S.S. N. 318 DI VALFABBRICA, VARIANTE DA E 45 (S.S. N. 3BIS), LOC. LIDARNO, A SCHIFANOIA: COSTRUZIONE LOTTO 5, STRALCIO 1, TRA I KM. 13+640 E 20+433;Infrastrutture / parcheggi;UMBRIA;PERUGIA;TUTTI;36444884.0;ANAS S.P.A.;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/F11B98000040001
100;F64G05000050002;AVVIAMENTO ALTO FUSTO CEDUO INVECCHIATO DI LATIFOGLIE;Ambiente / rifiuti / depurazione;TOSCANA;GROSSETO;CINIGIANO;36176000.0;COMUNITA' MONTANA DEL MONTE AMIATA;chiuso;CHIUSO;https://www.opencup.gov.it/portale/progetto/-/cup/F64G05000050002
100;J41B23000350004;OPERA SOSTITUTIVA SOTTOPASSO DEL CAVALCAFERROVIA LINEA TIRRENICA VIA DEGLI ACQUEDOTTI;Infrastrutture / parcheggi;TOSCANA;LIVORNO;LIVORNO;36168000.0;COMUNE DI LIVORNO - LI -;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/J41B23000350004
100;I16J17000570005;LABORATORI NAZIONALI DI FRASCATI DELL'INFN;Scuole / formazione;LAZIO;ROMA;FRASCATI;36000000.0;ISTITUTO NAZIONALE DI FISICA NUCLEARE (INFN);programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/I16J17000570005
100;F12J20012270001;FIRENZE-CASERMA PEROTTI VIA DEL GIGNORO,34;Residenziale pubblico / ERS;TOSCANA;FIRENZE;FIRENZE;36000000.0;MINISTERO DELL'INTERNO;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/F12J20012270001
100;J82E24000390001;SISTEMA ALTO CHIASCIO: RELINING ACQUEDOTTO E REALIZZAZIONE NUOVO ACCUMULO PER RECUPERO ENERGETICO E MIGLIORAMENTO DELLA DISTRIBUZIONE DELLACQUA ZONA NORD PERUGIA. LOTTO N.1;Ambiente / rifiuti / depurazione;UMBRIA;PERUGIA;COSTACCIARO;36000000.0;soggetto privato;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/J82E24000390001
100;D27B20000140006;CONDOTTA IDRICA PROVENIENTE DALL'INVASO DI MONTEDOGLIO AL VALDARNO ARETINO;Ambiente / rifiuti / depurazione;TOSCANA;AREZZO;AREZZO;35937839.0;NUOVE ACQUE S.P.A.;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/D27B20000140006
100;F91B16000480001;S.S. N. 4 VIA SALARIA;Infrastrutture / parcheggi;LAZIO;ROMA;MONTEROTONDO;35900000.0;ANAS S.P.A.;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/F91B16000480001
100;B61B21006470003;S.S. 77 - S.S. 16;Infrastrutture / parcheggi;MARCHE;FERMO;SANT'ELPIDIO A MARE;35900000.0;REGIONE MARCHE;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/B61B21006470003
100;F17H19002450001;S.S. N. 4 VIA SALARIA;Infrastrutture / parcheggi;LAZIO;RIETI;RIETI;35880000.0;ANAS S.P.A.;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/F17H19002450001
100;F83E17000070005;ACQUEDOTTO DEL PESCARA - VARIANTE DI TRACCIATO E MESSA IN SICUREZZA NEL TRATTO CAPODACQUA BORGO DARQUATA;Ambiente / rifiuti / depurazione;LAZIO;RIETI;ACCUMOLI;35863216.0;CICLI INTEGRATI IMPIANTI PRIMARI SPA;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/F83E17000070005
100;J85I01000000007;PROGRAMMA DI TRASFORMAZIONE URBANISTICA PARCO TALENTI;Scuole / formazione;LAZIO;ROMA;ROMA;35757147.0;ROMA CAPITALE;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/J85I01000000007
100;I11B19000630005;A 15 AUTOSTRADA LA SPEZIA PARMA;Infrastrutture / parcheggi;TOSCANA;MASSA-CARRARA;PONTREMOLI;35743694.0;S.A.L.T. P.A.;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/I11B19000630005
100;F93G04000070002;OPERE AL PARCO FAUNISTICO;Riqualificazione urbana;TOSCANA;GROSSETO;ARCIDOSSO;35670000.0;COMUNITA' MONTANA DEL MONTE AMIATA;chiuso;CHIUSO;https://www.opencup.gov.it/portale/progetto/-/cup/F93G04000070002
100;C58B23000250001;INTERVENTI FINALIZZATI ALLA RIDUZIONE DELLE PERDITE E INTERRUZIONI, ALLA DIGITALIZZAZIONE E MONITORAGGIO DELLE RETI IDRICHE DI DISTRIBUZIONE PER 35 COMUNI DELL'ATO 5 LAZIO MERIDIONALE - FROSINONE.;Ambiente / rifiuti / depurazione;LAZIO;FROSINONE;TUTTI;35572596.0;ACEA ATO 5 SPA;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/C58B23000250001
100;F86J20003240001;COMPLESSO DI PALAZZO SILVESTRI RIVALDI;Riqualificazione urbana;LAZIO;ROMA;ROMA;35490000.0;MINISTERO DELLA CULTURA;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/F86J20003240001
100;H11B20001310004;SISTEMA TRANVIARIO - LINEA 4 LEOPOLDA - REALIZZAZIONE VIABILITÀ PIAGGE, PISTOIESE - ROSSELLI E SCAMBIATORE INDIANO;Infrastrutture / parcheggi;TOSCANA;FIRENZE;FIRENZE;35384298.0;COMUNE DI FIRENZE - FI -;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/H11B20001310004
100;F91B97000010011;"E 78 GROSSETO FANO: ADEGUAMENTO A QUATTRO CORSIE ESTESA KM. 14+710,12, OLTRE RIPRISTINO S.S. N. 73, TRATTO CROCE DEL CHIANTINO E SAN FABIO; LOTTO 2, CASETTA ARMAIOLO";Infrastrutture / parcheggi;TOSCANA;SIENA;TUTTI;35357614.0;ANAS S.P.A.;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/F91B97000010011
100;F91B98000000001;E 74, S.G.C. FI PI LI;Infrastrutture / parcheggi;TOSCANA;LIVORNO;LIVORNO;35346936.0;ANAS S.P.A.;chiuso;CHIUSO;https://www.opencup.gov.it/portale/progetto/-/cup/F91B98000000001
100;F55C14000010004;COMUNE DI ANZIO;Ambiente / rifiuti / depurazione;LAZIO;ROMA;ANZIO;35284275.0;COMUNE DI ANZIO - RM -;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/F55C14000010004
100;E76J25000030007;PIANO STRATEGICO PER IL RECUPERO E LO SVILUPPO DELL'AREA DELLA EX-POLVERIERA IN LOCALITA' CARRAIA, ZONA POGGIO FARNETO - CALENZANO;Residenziale pubblico / ERS;TOSCANA;FIRENZE;CALENZANO;35093016.0;COMUNE DI CALENZANO - FI -;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/E76J25000030007
100;D56D04000190006;lavori di completamento della ristrutturazione e riqualificazione urbana degli edifici D, E, F, G, H, L, M, e del Piazzale della Caserma Ferdinando di Savoia in Roma;Riqualificazione urbana;LAZIO;ROMA;ROMA;35080680.0;MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/D56D04000190006
100;J81B02000470007;ACCORDO DI PROGRAMMA EX ART. 34 D. LGS 8 AGOSTO 2000 N. 267 REALIZZAZIONE OPERE DI URBANIZZAZIONE NEL COMPRENSORIO DENOMINATO LUNGHEZZA - PONTE DI NONA;Scuole / formazione;LAZIO;ROMA;ROMA;35034571.0;ROMA CAPITALE;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/J81B02000470007
100;B34C09000000003;RETI IN FIBRA OTTICA;Scuole / formazione;LAZIO;TUTTE;TUTTI;35025000.0;soggetto privato;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/B34C09000000003
100;C44F22000060005;LOTTO 2 EDIFICI NEI COMUNI DI LIVORNO, CECINA E PORTOFERRAIO;Riqualificazione urbana;TOSCANA;LIVORNO;LIVORNO;35001109.0;CASA LIVORNO E PROVINCIA S.P.A.;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/C44F22000060005
100;F83H98000000001;OPERE DI ADDUZIONE PRIMARIA DAL SERBATOIO SUL FIUME CHIASCIO;Scuole / formazione;UMBRIA;PERUGIA;ASSISI;35000000.0;ENTE ACQUE UMBRE TOSCANE;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/F83H98000000001
100;I97H03000230003;S.P. n. 93 Venarottese. Lavori di urgenza per la sistemazione e consolidamento del corpo stradale a seguito di movimenti franosi.;Infrastrutture / parcheggi;MARCHE;ASCOLI PICENO;VENAROTTA;35000000.0;AMMINISTRAZIONE PROVINCIALE DI ASCOLI PICENO;chiuso;CHIUSO;https://www.opencup.gov.it/portale/progetto/-/cup/I97H03000230003
100;J84J12000000004;MANUTENZIONE ORDINARIA PER INTERVENTI IN DANNO, MANUTENZIONE MERCATI E OPERE PROVVISIONALI PER MESSA IN SICUREZZA E TRANSENNAMENTI TUTTI RICADENTI ALL'INTERNO DEL MUNICIPIO XV ANNO 2012;Edilizia pubblica;LAZIO;ROMA;ROMA;35000000.0;ROMA CAPITALE;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/J84J12000000004
100;J34J13000000001;PORTO DI ANCONA;Riqualificazione urbana;MARCHE;ANCONA;ANCONA;35000000.0;AUTORITA' DI SISTEMA PORTUALE DEL MARE ADRIATICO CENTRALE;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/J34J13000000001
100;B81B23000590003;NUOVA REALIZZAZIONE BRETELLA DI OSIMO (AN).;Infrastrutture / parcheggi;MARCHE;ANCONA;OSIMO;35000000.0;REGIONE MARCHE;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/B81B23000590003
100;F77H23001690001;S.S. 260 PICENTE LAVORI DI ADEGUAMENTO E POTENZIAMENTO DELLA TRATTA STRADALE LAZIALE  3° LOTTO  DAL KM 41+150 AL CONFINE REGIONALE - 2° STRALCIO;Infrastrutture / parcheggi;LAZIO;RIETI;AMATRICE;35000000.0;ANAS S.P.A.;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/F77H23001690001
100;I82D12000010003;VALORIZZAZIONE AREA UMIDA LAGHI DI CELLA;Ambiente / rifiuti / depurazione;TOSCANA;LUCCA;CASTIGLIONE DI GARFAGNANA;35000000.0;UNIONE COMUNI GARFAGNANA;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/I82D12000010003
100;H13J01000000001;SCHEMA DEPURATIVO A SERVIZIO DELL'AREA FIORENTINA- SAN COLOMBANO;Ambiente / rifiuti / depurazione;TOSCANA;FIRENZE;FIRENZE;35000000.0;PUBLIACQUA SPA;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/H13J01000000001
100;E44E13000780005;LAVORI DI RIFACIMENTO TRATTO COLLETTORE FOGNARIO PER ACQUE REFLUE LUNGO VIA MILANO;Ambiente / rifiuti / depurazione;MARCHE;FERMO;TORRE SAN PATRIZIO;35000000.0;TENNACOLA SPA;chiuso;CHIUSO;https://www.opencup.gov.it/portale/progetto/-/cup/E44E13000780005
100;D66B17000000001;REALIZZAZIONE DEL BY-PASS IDRAULICO TORANO-GRAGNANA;Ambiente / rifiuti / depurazione;TOSCANA;MASSA-CARRARA;MASSA;35000000.0;REGIONE TOSCANA;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/D66B17000000001
100;B61B03000280006;S.R.T. N. 2 VIA CASSIA;Infrastrutture / parcheggi;TOSCANA;SIENA;MONTERONI D'ARBIA;34891000.0;AMMINISTRAZIONE PROVINCIALE DI SIENA;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/B61B03000280006
100;F62E23000270005;ANELLO ACQUEDOTTISTICO ANTISISMICO DEI SIBILLINI - INTERCONNESSIONE ATO 3 - 4 - 5 COMPLETAMENTO ACQUEDOTTO DEL NERA - VALLE CHIENTI - NER 03;Ambiente / rifiuti / depurazione;MARCHE;MACERATA;CINGOLI;34845475.0;CICLI INTEGRATI IMPIANTI PRIMARI SPA;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/F62E23000270005
100;F91B98000020001;S.S. N. 67 TOSCO ROMAGNOLA;Infrastrutture / parcheggi;TOSCANA;FIRENZE;PONTASSIEVE;34819327.0;ANAS S.P.A.;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/F91B98000020001
100;F86G07001980001;A 90 G.R.A. GRANDE RACCORDO ANULARE DI ROMA;Infrastrutture / parcheggi;LAZIO;ROMA;ROMA;34797064.0;ANAS S.P.A.;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/F86G07001980001
100;F81B98000090005;A 90 G.R.A. GRANDE RACCORDO ANULARE DI ROMA;Infrastrutture / parcheggi;LAZIO;ROMA;ROMA;34680499.0;ANAS S.P.A.;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/F81B98000090005
100;F81B07000380001;A 90 G.R.A. GRANDE RACCORDO ANULARE DI ROMA;Infrastrutture / parcheggi;LAZIO;ROMA;ROMA;34621272.0;ANAS S.P.A.;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/F81B07000380001
100;F81B16000680001;A 90 G.R.A. GRANDE RACCORDO ANULARE DI ROMA;Infrastrutture / parcheggi;LAZIO;ROMA;ROMA;34621272.0;ANAS S.P.A.;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/F81B16000680001
100;F88H20000850005;STABILE IN VIA MILANO 60, ROMA;Riqualificazione urbana;LAZIO;ROMA;ROMA;34571690.0;BANCA D'ITALIA;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/F88H20000850005
100;F31B98000030001;A 90 G.R.A. GRANDE RACCORDO ANULARE DI ROMA;Infrastrutture / parcheggi;LAZIO;ROMA;ROMA;34363687.0;ANAS S.P.A.;chiuso;CHIUSO;https://www.opencup.gov.it/portale/progetto/-/cup/F31B98000030001
100;D52J09000010005;ANATOMIA PATOLOGICA SO CISANELLO;Edilizia pubblica;TOSCANA;PISA;PISA;34359000.0;AZIENDA OSPEDALIERA PISANA;chiuso;CHIUSO;https://www.opencup.gov.it/portale/progetto/-/cup/D52J09000010005
100;F91B02000070001;E 78 GROSSETO FANO, TRONCO GROSSETO SIENA: ADEGUAMENTO A 4 CORSIE DELL'ESTESA DI KM. 63+561.13, LOTTO 10, DAL KM. 53+400 AL KM. 60+525;Infrastrutture / parcheggi;TOSCANA;TUTTE;TUTTI;34355392.0;ANAS S.P.A.;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/F91B02000070001
100;J81B22001940006;PROGETTO CINECITTÀ CINECITTÀ S.P.A.;Cultura / centri civici;LAZIO;ROMA;ROMA;34350000.0;soggetto privato;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/J81B22001940006
100;F31B98000020001;A 90 G.R.A. GRANDE RACCORDO ANULARE DI ROMA;Infrastrutture / parcheggi;LAZIO;ROMA;ROMA;34322338.0;ANAS S.P.A.;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/F31B98000020001
100;F16D08000060001;BIBLIOTECA RICCARDIANA - PALAZZO NERONI;Cultura / centri civici;TOSCANA;FIRENZE;FIRENZE;34200000.0;MINISTERO DELLA CULTURA;chiuso;CHIUSO;https://www.opencup.gov.it/portale/progetto/-/cup/F16D08000060001
100;F82J10000440001;POLIZIA STRADALE DIST.TO TARQUINIA;Infrastrutture / parcheggi;LAZIO;VITERBO;TARQUINIA;34200000.0;MINISTERO DELL'INTERNO;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/F82J10000440001
100;B36J14000060003;PISCINA COMUNALE;Sport / impianti sportivi;UMBRIA;PERUGIA;SPOLETO;34077229.0;COMUNE DI SPOLETO - PG -;chiuso;CHIUSO;https://www.opencup.gov.it/portale/progetto/-/cup/B36J14000060003
100;H84G99000000006;Completamento Ospedale San Donato di Arezzo;Sanità / RSA;TOSCANA;AREZZO;AREZZO;34016785.0;AZIENDA USL8 AREZZO;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/H84G99000000006
100;B91B23000650005;STRADA REGIONALE 69;Infrastrutture / parcheggi;TOSCANA;FIRENZE;FIGLINE E INCISA VALDARNO;34000000.0;CITTA' METROPOLITANA DI FIRENZE;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/B91B23000650005
100;F42E23000390005;ANELLO ACQUEDOTTISTICO ANTISISMICO DEI SIBILLINI - INTERCONNESSIONE ATO 3 - 4 - 5 CONDOTTA DAL SERBATOIO MONTE COLOMBO ALLA STAZIONE DI RILANCIO SR01 (INTERCONNESSIONE VALLE DEL MUSONE);Ambiente / rifiuti / depurazione;MARCHE;ANCONA;SIROLO;33962996.0;CICLI INTEGRATI IMPIANTI PRIMARI SPA;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/F42E23000390005
100;B87D16000050006;RETI A BANDA ULTRALARGA - LAZIO FEASR;Scuole / formazione;LAZIO;TUTTE;TUTTI;33932741.0;soggetto privato;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/B87D16000050006
100;I89I21000260001;COMUNE DI ROMA;Riqualificazione urbana;LAZIO;ROMA;ROMA;33668142.0;AGENZIA PER I TRASPORTI AUTOFERROTRAMVIARI DEL COMUNE DI ROMA;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/I89I21000260001
100;F43J05000040001;OPERE DI ADDUZIONE IRRIGUA DALLA DIGA DI MONTEDOGLIO ALLA VAL DI CHIANA;Ambiente / rifiuti / depurazione;TOSCANA;SIENA;MONTEPULCIANO;33626000.0;ENTE ACQUE UMBRE TOSCANE;chiuso;CHIUSO;https://www.opencup.gov.it/portale/progetto/-/cup/F43J05000040001
100;F63J04000000002;PROGETTO SISTEMAZIONE IDRAULICO FORESTALE FOSSO CARDELLATO E FOSSO VAL DI PRATA;Ambiente / rifiuti / depurazione;TOSCANA;GROSSETO;CINIGIANO;33600000.0;COMUNITA' MONTANA DEL MONTE AMIATA;chiuso;CHIUSO;https://www.opencup.gov.it/portale/progetto/-/cup/F63J04000000002
100;H28C05000020002;SISTEMAZIONE ESTERNI E COMPLETAMENTO DEL MUSEO DELLA CIVILTA¿ DEL BOSCO E DELLA MONTAGNA;Cultura / centri civici;TOSCANA;FIRENZE;REGGELLO;33600000.0;COMUNE DI REGGELLO - FI -;chiuso;CHIUSO;https://www.opencup.gov.it/portale/progetto/-/cup/H28C05000020002
100;F85H11000060005;COMPLESSO EX VASCA NAVALE;Scuole / formazione;LAZIO;ROMA;ROMA;33500000.0;UNIVERSITA' DEGLI STUDI ROMA TRE;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/F85H11000060005
100;G75D09000130007;PRESIDIO OSPEDALIERO SAN GIUSEPPE;Residenziale pubblico / ERS;TOSCANA;FIRENZE;EMPOLI;33431500.0;AZIENDA UNITA' SANITARIA LOCALE TOSCANA CENTRO;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/G75D09000130007
100;C35F21000210008;INTERVENTO DI RECUPERO DI PALAZZO SALADINI PILASTRI;Sanità / RSA;MARCHE;ASCOLI PICENO;ASCOLI PICENO;33411252.0;COMUNE DI ASCOLI PICENO - AP -;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/C35F21000210008
100;C68B22000170005;INTERVENTO INTEGRATO PER LEFFICIENTAMENTO DELLE RETI DI DISTRIBUZIONE DI ALCUNI COMUNI DELLAMBITO TERRITORIALE OTTIMALE N. 5 LAZIO MERIDIONALE - FROSINONE;Ambiente / rifiuti / depurazione;LAZIO;FROSINONE;CASSINO;33390000.0;ACEA ATO 5 SPA;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/C68B22000170005
100;G79D07000100007;PROJECT FINANCING PER LA REALIZZAZIONE DELLA STAZIONE TRAMVIA VELOCE FIRENZE SMN SCANDICCI E NUOVO CENTRO CIVICO;Cultura / centri civici;TOSCANA;FIRENZE;SCANDICCI;33339918.0;COMUNE DI SCANDICCI - FI -;chiuso;CHIUSO;https://www.opencup.gov.it/portale/progetto/-/cup/G79D07000100007
100;J86I22000000006;PROGETTO CINECITTÀ;Cultura / centri civici;LAZIO;ROMA;ROMA;33200000.0;soggetto privato;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/J86I22000000006
100;B71B02000140006;S.R. 429 DI VAL D'ELSA VARIANTE DELLA STRADA REGIONALE 429 DI VAL D¿ELSA PER IL COLLEGAMENTO DEI CENTRI ABITATI DI CERTALDO E POGGIBONSI;Infrastrutture / parcheggi;TOSCANA;SIENA;SAN GIMIGNANO;33100000.0;AMMINISTRAZIONE PROVINCIALE DI SIENA;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/B71B02000140006
100;D27H06000620004;Opere di completamento manutenzione strade comunali 6 stralcio;Infrastrutture / parcheggi;TOSCANA;MASSA-CARRARA;MONTIGNOSO;33082760.0;COMUNE DI MONTIGNOSO - MS -;chiuso;CHIUSO;https://www.opencup.gov.it/portale/progetto/-/cup/D27H06000620004
100;F21B94000000001;S.S. N. 687 PEDEMONTANA DELLE MARCHE;Infrastrutture / parcheggi;MARCHE;PESARO E URBINO;SANT'ANGELO IN VADO;33002383.0;ANAS S.P.A.;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/F21B94000000001
100;H87H19003170005;AUTOSTRADA A1;Infrastrutture / parcheggi;LAZIO;TUTTE;TUTTI;33000000.0;AUTOSTRADE PER L'ITALIA S.P.A.;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/H87H19003170005
100;B18H25000880002;O.C.D.P.C. N. 922/2022 E 1011/2023 E S.M.I._EVENTI METEOROLOGICI VERIFICATISI NELLA REGIONE MARCHE A PARTIRE DAL GIORNO 15 SETTEMBRE 2022. MITIGAZIONE DEL RISCHIO IDRAULICO BACINO IDROGRAFICO MISA/NEVOLA.;Ambiente / rifiuti / depurazione;MARCHE;ANCONA;SENIGALLIA;33000000.0;REGIONE MARCHE;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/B18H25000880002
100;H72E23000030005;ACQUEDOTTO IRRIGUO-INDUSTRIALE-CIVILE CON RIUTILIZZO ACQUE REFLUE NEI COMUNI DI VIAREGGIO, CAMAIORE E MASSAROSA;Ambiente / rifiuti / depurazione;TOSCANA;LUCCA;MASSAROSA;33000000.0;CONSORZIO 1 TOSCANA NORD;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/H72E23000030005
100;C13G25000040005;ADEGUAMENTO SISMICO EDIFICI APPARTENENTI AL COMPLESSO DELLA CHIESA DI S. DOMENICO ED ALTRI EDIFICI IN USO ALLA SCUOLA INTERFORZE PER LA DIFESA NBC  CASERMA VERDIROSI;Scuole / formazione;LAZIO;RIETI;RIETI;32960000.0;UFFICIO SPECIALE PER LA RICOSTRUZIONE POST SISMA DEL 2016 DELLA REGIONE LAZIO;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/C13G25000040005
